Filipino are a freedom-loving people , having waged two peaceful , bloodless revolutions against what were perceived as corrupt regimes . ||| Ang mga Pilipino ay mga mapagmahal sa kalayaang tao , sumabak sa dalawang mapayapang , walang dugong rebolusyon laban sa mga napansing tiwaling pamumuno .
Entrance Fee is Php 25.00 per person . ||| Ang bayad para makapasok ay Php 25.00 bawat tao .
Several other companies are likewise engaged in the same business of building the world-famous Philippine mode of transportation . ||| Sumali ang ilan pang kumpanya sa ganitong kalakalan ng paggawa ng moda ng transportasyon ng Pilipinas na bantog sa buong mundo .
Emilio Aguinaldo , the first President of the Philippine Republic . ||| Emilio Aguinaldo , ang unang Pangulo ng Republika ng Pilipinas .
The festival ’ s name refers to both the municipality ’ s history as a repository of silica sand used in producing mirrors and glassware and to its ’ claim of being the reflection of Northern Palawan beauty , with Roxas as a point of the bountiful convergence of Agri-Fishery and Ecotourism . ||| Ang pangalan ng festival ay tumutukoy sa parehong kasaysayan ng munisipalidad bilang isang imbakan ng kwats buhangin na ginamit sa paggawa ng salamin at mga kagamitang kristal at sa mismong claim ng pagiging salamin ng Northern Palawan beauty , may Roxas bilang isang punto ng sagana tagpo ng Agri-Fishery at Ecotourism .
Most resorts offer direct transfers from Manila and back as part of their package . ||| Karamihan ng resort at nagsasagawa ng direktang lipat mula Maynila pabalik kasama sa kanilang package .
After the Nov. 3 deadline , the Saudi government is expected to crackdown on illegal foreign workers . ||| Pagkatapos ng Nov. 3 , ang gobyerno ng Saudi ay inaasahang sugpuin ang mga iligal na banyagang manggagawa .
Church of Samal ||| Simbahan ng Samal
Apo Reef is the diving shrine of the Philippines . ||| Ang Apo Reef ay ang dambana ng pagsisid ng Pilipinas .
No . of Barangays : 188 ||| Bilang ng Barangay : 188
East of Cebu is Bohol , with its rolling hills and plateaus and crystal springs and beaches . ||| Ang Bohol ang Silangan ng Cebu na may gumugulong na burol at talampas at malinaw na bukal at dalampasigan .
Libtec Underground River ||| Libtec Underground River
a unique advocacy festival ||| isang natatanging pagtatanggol pagdiriwang
Bonifacio Monument ||| Bonifacio Monument
It is where Andres Bonifacio , together with other 8 katipuneros declared independence from Spain on April 12 , 1895 , a year before the start of the Philippine revolution . ||| Dito idineklara ni Andres Bonifacio kasama ang walo pang katipunero ang kanilang kalayaan sa Espanya noong Abril 12 , 1895 , isang taon bago nagsimula ang rebolusyon ng mga Pilipino .
menu of services ||| lista ng mga serbisyo
Its architecture is simple both inside and outside . ||| Simple ang arkitektura nito sa loob at labas .
How old are you ? ||| Ilang taon ka na ?
She is believed to be a miraculous saint . ||| Siya ay pinaniniwalaang isang milagrosong santo .
Protects some of the last remaining lowland rainforest . ||| Pinoprotektahan ng ilan sa mga huling natitirang libis rainforest .
Geography : ||| Heograpiya
In Panagsama Beach , there are impromptu parties at night time . ||| Sa Panagsama Beach , may mga hindi planadong party tuwing gabi .
The white beaches of Torrijos , Sta . Cruz , Gasanand Mogpog islets are famous for diving and snorkeling . ||| Bantog ang mga white beaches ng Torrijos , Sta . Cruz , Gasanat Mogpog para sa paglusong at pagsisid sa karagatan .
As part of Marcos , Ilocos Norte Town Fiesta , the MANNALON FESTIVAL is celebrated . ||| Bilang bahagi ng Piyestang Bayan ng Marcos , Ilocos Norte , ipinagdiriwang ang MANNALON FESTIVAL .
In Taytay , the historic Santa Isabel Fort where an imposing chapel is located . ||| Sa Taytay , makikita ang makasaysayang Santa Isabel Fort at ang malaking kapilya nito .
Tee off and experience the beautiful settings of the Philippines ’ unique golfing enclaves , from lush valleys to mountaintops , seaside resorts , or just within the cityscapes . ||| Mag-tee at maranasan ang magagandang mga setting ng pambihirang golfing enclave ng Pilipinas , mula sa mayabong na mga lambak hanggang sa mga tuktok ng bundok , seaside resort , o nasa loob lamang ng mga cityscape .
Also known as the Baguio City of Bulacan , this place mesmerizes tourists with a scenic view of the Sierra Madre Range . ||| Kilala din bilang Lungsod ng Baguio ng Bulacan , ang lugar inaakit din ng lugar ang mga turista sa pamamagitan ng magandang tanawin nito sa Kabundukan ng Sierra Madre .
The ‘ sarok ’ has a circular form that correlates the essence of cooperation where every individual is working for the benefit of the whole constituency . ||| Mayroong isang pabilog na porma ang ‘ sarok ’ na nag-uugnay sa diwa ng kooperasyon kung saan nagtatrabaho ang bawat indibidwal para sa kapakinabanangan ng buong konstituwensya .
Palawan is accessible within one hour s flight from Manila to Puerto Princesa City or through a 20 -hour trip by sea voyage . ||| Mapupuntahan ang Palawan sa loob ng isang oras na paglipad mula sa Maynila patungong Puerto Princesa City o 20 oras na paglakbay sa dagat .
His style ranges from the conventional to the new age and he has experimented in various artistic presentations , including drawings on paper , oil , acrylic , paintings on canvas , mixed media collages and constructions , installations , performances , music and sound works . ||| Istilo niya ang mga kombensyonal maging ang makabagong panahong sining , at sinusubukan niya ang iba't ibang artistic presentations katulad ng pagguhit sa papel , oil , acrylic , likhang sining sa canvas , mixed media collages at constructions , installations , performances , musika at sound works .
The resort has an amazing reputation for its service and hospitality ||| Ang resort ay may kahanga-hangang reputasyon para sa kanyang serbisyo at mabuting pakikitungo
In desperation , Capitan Bicong decided to do something to end their sufferings , against the pleading of his fellow prisoners . ||| Sa matinding desperasyon , nagpasya si Kapitan Bicong na wakasan na ang kanilang paghihirap para na din sa kanyang mga kasama .
The place has a sheer drop-off of 80 meters ; a ledge of swallow water and rocks to sits on and sunbathe . ||| Mayroon sheer drop-off ang lugar ng 80 metro ; isang pasamano ng mababaw na tubig at mga batong mauupuan at mag-sunbathe .
Manila Hotel was graced by Secretary John Foster Dulles . ||| Ang Manila Hotel ay dinalo ni Kalihim John Foster Dulles
Tikay , Malolos , Bulacan ||| Tikay , Malolos , Bulacan
Displayed at the Riverbanks Mall gallery , the biggest shoe in the World is certified by the Guiness Book of World Records measuring 5.29 meters long and 2.37 meters wide . ||| Tampok sa Riverbanks Mall gallery ang pinakamalaking sapatos sa buong mundo na kinumpirma ng Guiness Book of World Records na may habang 5.29 metro at lapad na 2.37 metro .
Population : 484,176 ||| Populasyon : 484,176
Location : Municipality of Almeria , approximately 15 minutes by land transport from the townproper . ||| Lokasyon : Munisipalidad ng Almeria , tinatayang 15 minuto mula sa bayan sa pamamagitan ng transportasyong panglupa .
LIAISON SERVICES ||| LIAISON SERVICES
The Submarine Garden consists of living corals near the shore of one of the beaches of Lobo . ||| Ang Submarine Garden ay binubuo ng mga buhay na korales malapit sa baybayin ng isa sa dalampasigan ng Lobo .
It was destroyed when Taal Volcano erupted in 1754 . ||| ito ay nasira noong pumutok ang Bulkang Taal noong 1754 .
Church of Hagonoy ( Bulacan ) - Originally a chapel under the parish of Calumpit , it became a church in 1731 with Fr . Juan Albarran , an Augustinian as the first curate . ||| Simbahan ng Hagonoy ( Bulacan ) – Orihinal na isang kapilya sa ilalim ng parokya ng Calumpit , naging simbahan ito noong 1731 kasama si Fr . Juan Albarran , isang Agostinyano bilang una nitong kura paroko .
At present , the figure being used to indicate the land area of Daet is 5,861 hectares based on a simple DENR certification dated March 5 ,1989 ( said DENR certification did not indicate the technical description of Daet ’ s land area ) . ||| Sa kasalukuyan , indikasyon ang numerong ginamit upang ipakita na ang lupain ng Daet ay 5,861 hektarya ay base sa simpleng sertipikasyon ng DENR noong Marso 5 ,1989 ( ang sinasabing sertipikasyon ng DENR ay hindi naglalarawan ng teknikal na katangian ng lupain ng Daet ) .
Good for seminars , school and family outings . ||| Magandang lugar ito para sa mga pagtitipon at pang-eskwelahan at pampamilyang pagliliwaliw .
A rich flaming well located in Brgy . Poblacion ||| Isang mayamang nagbabagang balon na matatagpuan sa Brgy . Poblacion
As a result of joint efforts of the City Tourism Office and the Heritage Conservation Society among others , a win-win solution was reached between the heritage advocates and the barangay officials . ||| Bilang resulta ng pinagsanib na pagsisikap ng City Tourism Office at ng Heritage Conservation Society kasama ng iba pa , isang win-win solution ang narating sa pagitan ng mga tagapagtaguyod ng pamana at ng mga opisyales ng barangay .
LAKE DUMINAGAT – still unSpoiled , it boasts of natural ecology and wildlife , famous for unique flora and fauna . ||| LAKE DUMINAGAT –hindi pa rin nasira , nagmamalaki ng ekolohiya at mga hayop nito , tanyag para sa naiibang flora at fauna .
For those who are into mountain trekking and hiking , Pagadian has three mountains to choose from . ||| Para sa mga nasa trekking at hiking , mayroong tatlong bundok ang Pagadian na mapagpipilian .
Location Clark Freeport Zone ||| Lokasyon Clark Freeport Zone
There are currently about a dozen indoor walls in Metro Manila , plus great outdoor sites near Manila . ||| May mga isang dosenang indoor walls sa kasalukuyan sa LOC ] Metro Manila , at isang malawak na outdoor sites malapit sa Maynila .
Experience a sweltering though exciting off-road adventure ( onboard 4x4 workhorse ) for an hour along Sacobia River up to Sitio Puning where the intrepid explorer is bound to soak up or bathe for a rejuvenating bath minus the tub . ||| Subukan ang sweltering sa pamamagitan ng off-road adventure ( sa pagsakay sa 4x4 workhorse ) para sa isang oras sa Ilog Sacobia hanggang sa Sitio Puning kung saan naglulublob ang mga matatapang na manlalakbay para sa isang preskong pagligo na walang tub .
A light plane flies from Basco Airport to Itbayat at P 700.00 per person and leaves only when the plane is full . ||| Isang maliit na eroplano ang lumilipad mula Paliparan ng Basco patungong Itbayat sa halagang P700.00 bawat katao at umaalis lamang kapag napuno na ang eroplano .
A festival depicting the origin of the place Pandan , and its various uses , showcasing the town 's agricultural wealth . ||| Isang pagdiriwang na naglalarawan ng pinagmula ng lugar na Pandan , at ang iba ’ t-ibang gamit nito , ipinapakita ang pang-agrikulturang kayamanan ng bayan .
Pulacan Falls is located some 12 kilometers from Pagadian City , in the town of Labangan . ||| Matatagpuan ang Pulacan Falls may 12 kilometro mula sa Lungsod ng Pagadian , sa bayan ng Labangan .
Most major bus companies ply the Manila-Pangasinan route complemented by a host of local bus lines , which can be hired for private purposes and tours . ||| Nagpaparoo ’ t parito ang karamihan ng mga malalaking kompanya ng bus sa rutang Maynila-Pangasinan na pinupunan sa pamamagitan ng maraming mga lokal na kompanya ng bus na puwedeng arkilahin para sa mga pribadong layunin at paglilibot .
It has a rich history combining Asian , European , and American influences . ||| Ito ay may mayamang kasaysayan ng pagsasanib ng mga impluwensya Asian , European , atAmerikano .
specialized sector of tourism ||| nagdadalubhasang sektor ng turismo
The Retreat House offers a variety of silent retreats for clergy , religious , and laity . ||| Ang Retreat House ay nagbibigay ng iba ’ t ibang mga tahimik na retreats para sa mga pari , relihiyoso at mga karaniwang tao .
The first 100 tourists to visit all the Rizal sites ||| Ang unang 100 mga turista upang bisitahin ang lahat ng mga site sa Rizal
The population is concentrated in the coastal municipalities . ||| Populasyon ay puro sa coastal munisipyo .
It was gutted by fire during the Fil- American War . ||| Natupok ito ng apoy noong Digmaang Pilipino- Amerikano .
One is also regarded with a beautiful panoramic view of the city . ||| Itinuturing rin ang isa na may isang magandang panoramikong tanawin ng lungsod .
The Boso-Boso church was restored from the ruins of a centuries-old church that was destroyed during the World War II . ||| Inayos ang Simbahan ng Boso-boso mula sa mga bunlag ng daang-taong gulang na simbahan na nasira noong Ikalawang Pandaigdigang Digmaan .
Not surprisingly , you can find the best chains of hotels in the metropolis , all providing top-rate services . ||| Hindi nakakagulat na makakita ka ng mga magagandang Hotel sa metropolis , nasa kanila na ang lahat ng mga magagandang serbisyo .
Upon reaching the top of its 100-step stairway , one is awed by a pagoda on a hilltop offering a panoramic view of northern part of Nueva Ecija . ||| Sa pagdating sa tuktok ng 100 hakbang na hagdan , mamamangha ang isa dahil sa isang pagoda sa itaas ng burol na may panoramikong tanaw sa hilagang bahagi ng Nueva Ecija .
Opening hours : 08.00 a.m. - 05.00 p.m. daily ||| Oras ng pagbubukas : 8:00 am-5:00 pm araw-araw
During the latter part of 1892 , when Dr. Rizal was arrested and subsequently exiled to Dapitan , massive arrests were quickly conducted in a number of CaPampangan towns , especially in San Fernando , Masicu and Bacolor . ||| Noong kalaunan ng 1892 , nang madakip si Dr. Rizal at matapos ay ipinatapon sa Dapitan , malawakang paghuli ang isinagawa sa ilang KaPampangang bayan lalo na sa San Fernando , Masicu and Bacolor .
Tancaan Pointor ( Buenavista Fish Sanctuary ) ||| Tancaan Pointo ( Buenavista Fish Sanctuary )
The Bantayog ng Bayani ||| Ang Bantayog ng Bayani
The Movenpick Hotel evokes romance and tranquility with its elegant accommodation . ||| Ang Movenpick Hotel ay nagtataglay ng romantiko at eleganteng akomodasyon .
As of June 30 , 2001 , the province is composed of : ||| Nitong Hunyo 30 , 2001 , binubuo ang probinsya ng :
Rafael Pacheco Finger Painting Gallery ||| Rafael Pacheco Finger Painting Gallery
Gen. Antonio Luna used it as a general headquarters of the First Filipino Army , drawing plans for the defense of Pampanga against the Americans . ||| Ginamit ito ni Hen . Antonio Luna bilang isang general headquarters ng Unang Pilipinong Hukbo , ginuguhit ang mga plano para sa depensa ng Pampanga laban sa mga Amerikano .
Annual population growth rate was 1.28 % . ||| 1.28 % ang taunang paglaki ng populasyon .
It features a mock hill Calvary where life-sized statues depict the passion and death of Jesus Christ . ||| Itinatampok nito ang isang kunwaring burol ng Kalbaryo kung saan ipinapakita ng malalaking mga istatwa ang pasakit at kamatayan ni HesuKristo .
the dramatic landscapes and thriving cities will fascinate you ||| ang dramatikong kalupaan at umuunlad na lungsod ay hahalina sa iyo
Travel Tips : Best time to dive : October to May , private boat can be hired from Maasin or Padre Burgos . ||| Payo sa Paglakbay : Pinakamainam na panahon na pagsisid : Oktubre hanggang Mayo , may nauupahang pribadong bangka mula sa Maasin o Padre Burgos
In various occasions , the city has been awarded as well as the Best Local Government Unit . ||| Sa iba't ibang okasyon , pinapangaralan ang siyudad bilang Best Local Government Unit .
Follow the 36-km backcountry but well-paved road to Brgy . Lubigan in San Jose , Tarlac ( turns are well signposted ) . ||| Sundan ang 36-km backcountry bngunit sementadong daan patungo sa Brgy . Lubigan sa San Jose , Tarlac ( ang mga pagliko ay nakalagay sa karatula ) .
The event will be held at the Boardwalk Beach Resort . ||| Ang kaganapan ay gaganapin sa Boardwalk Beach Resort .
All rooms have topnotch amenities and facilities , and have its very own Kai Spa . ||| Lahat ng kwarto ay may pinakamataas na amenity at pasilidad na mayroong sariling Kai Spa .
Location : Just a 40-minute drive from Calbayog City . ||| Kinaroroonan : 40 minutong byahe lamang mula sa Lungsod ng Calbayog .
Baguio Country Club is one of the oldest and finest courses in the country . ||| Ang Baguio Country Club ay isa sa mga pinakaluma at pinakamahusay na kurso sa bansa .
LAND USE ||| LAND USE
Manila ||| Maynila
AGOO DINENGDENG FESTIVAL ||| AGOO DINENGDENG FESTIVAL
For many years , they remained as the number one maker of these foods due to their unique style and tastes . ||| Sa tagal ng panahon , nananatili itong nangunguna sa paggawa ng mga ganitong pagkain dahil sa natatangi nitong istilo at panlasa .
Penitensiya ( Holy Week – Brgy . Tanza and Bangculasi ) ||| Penitensiya ( Holy Week – Brgy . Tanza and Bangculasi )
Guest accommodations like pension houses , luxury hotels and resorts abound in strategic locations . ||| Ang mga bisita ay maaring pumili ng matitirhan mula sa mga pension houses , magagarang hotel at resort na matatagpuan sa iba ’ t ibang lokasyon sa syudad .
The interior design of the Radisson Blu Hotel Cebu features a strong use of local , natural elements such as woodwork carvings , weavings and pearls ||| Ang panloob na disenyo ng Radisson Blu Hotel Cebu ay may malakas na paggamit ng mga lokal at natural na mga elemento tulad ng gawaing kahoy , inukit , hinabi at mga perlas
The Skyway , an elevated highway built on top of SLEX , provides residents coming from southern Metro Manila a fast way to reach Makati . ||| Nagbibigay ang Skyway , isang nakaangat na highway na ginawa sa itaas ng SLEX , sa mga residente mula sa katimugang Metro Manila ng mabilis na daanan upang makarating ng Makati .
Constructed under the supervision of Augustinian priest Diego Vivar - Ordonez , the church has been a mute witness to the Filipinos ' struggle against Spanish , American and Japanese rule . ||| Itinayo sa ilalim ng pangangasiwa ng Austinianong prayle na si Diego Vivar - Ordonez , ang simbahan ay naging isang piping saksi sa mga paghihirap ng mga Pilipino laban sa mga pamumuno ng Espanyol , Amerikano at mga Hapon .
ABS-CBN Broadcasting Corporation ||| ABS-CBN Broadcasting Corporation
It is a spirited collaboration of the people to celebrate in farming and dancing . ||| Isa itong masiglang pagtutulungan ng mga tao upang magdiwang sa pagsasaka at pagsasayaw .
A religious event where town folks wear vines , Banana leaves or dried coconut leaves on their mud-covered bodies as St. John the Baptist was said to have done in his lifetime . ||| Ang isang relihiyosong kaganapan kung saan bayan kakailanganin ng mga tao magsuot vines , dahon ng Saging o pinatuyong dahon ng niyog sa kanilang mga putik-covered katawan bilang San Juan Bautista ay sinabi sa nagawa sa kanyang buhay nila .
AGUINALDO SHRINE in Palanan , Isabela is the historical place where Gen. Emilio Aguinaldo was captured by the American forces , thus ending the Philippine Revolution in 1901 . ||| DAMBANA NI AGUINALDO sa Palanan , Isabela ang makasaysayang lugar kung saan nadakip ng mga pwersang Amerikano si Hen . Emilio Aguinaldo , na nagtapos sa Rebolusyon ng Pilipinas noong 1901 .
The Inbound Division is the ground handler in the Philippines for some of the biggest tour wholesalers in Europe , the Middle East and Asia . ||| Ang Inbound Division ay ang humahawak ng lupa sa Pilipinas para sa ilan sa mga pinakamalaking tour Wholesaler sa Europa , sa Middle East at Asia .
Thus a mingol or warrior enjoys a high status in Kalinga society . ||| Kaya nagtatamasa ang isang mingol o mandirigma ng isang mataas na katayuan sa lipunang Kalinga .
In 1936 , due to increased population , the Academy was transferred to the Teachers Camp . ||| Noong 1936 , utang sa tumaas na populasyon , inilipat ang Akademya sa Teachers Camp .
Apfo or Burial Tombs ||| Apfo o Burial Tombs
Nagacadan Rice Terraces ||| Nagacadan Rice Terraces
for the discerning traveller ||| para sa mga marunong makita ang kaibhan
Cayetano Arellano Marker ||| Muhon ni Cayetano Arellano
It depicts the hero holding a bolo in one hand and a pestle on the other . ||| Ipinapakita nito ang isang bayaning may hawak na bolo sa isang kamay at pandikdik sa kabila .
These single-story structures are typified by their 5-m high ceiling , with long five-tread flight of stairs leading to its elevated portico , which is usually used as stage on special occasions . ||| Ang mga solong-palapag na istrukturang ito ay sinagisag sa pamamagitan ng kanilang 5-m taas na kisame , na may mahabang five-thread flight ng mga hagdanan na humahantong sa pinataas na portiko nito , na karaniwan ay ginagamit bilang entablado sa mga espesyal na okasyon .
Highlights are the search for Mutya ng Davao del Sur , street dancing , and group dance competition . ||| Ang naka-highlight na may Paghahanap para sa Mutya Ng Davao del Sur , street dancing at panlipi kumpetisyon ng sayaw .
It is said that the structure is supported by a raft type foundation that permits the entire structure to sway during earthquakes . ||| Nasabi na sinuportahan ang istruktura sa pamamagitan ng isang raft type na pundasyon na nagpapahintulot sa umindayog ang buong istruktura sa panahon ng mga lindol .
the Philippines has a surf venue for you . ||| Ang Pilipinas ay may pang-surf na lugar para sa iyo .
Many famous Philippine leaders , artists , writers and professional had been in UP as students andoror teachers , it is still the center for the fermentation of ideas as well as for the training in various fields of knowledge . ||| Maraming tanyag na mga Pilipinong pinuno , alagad ng sining , manunulat at mga propesyunal ang nagmula sa UP bilang mga estudyante atoo mga guro , ito pa rin ang sentro ng permentasyon ng mga ideya gayun na din ang pagsasanay sa iba ibang larangan ng kaalaman .
Challenging but fair , the Royal Northwoods ' architecture entails a balance of aesthetics and function . ||| Mapanghamon ngunit katamtaman , may kaakibat na isang balanse ng aesthetics at function ang arkitektura ng Royal Northwoods .
The City Name ||| Ang Pangalan ng Lungsod
At present , only chartered and private planes use it . ||| Sa kasalukuyan , mga chartered at pribadong eroplano lamang ang gumagamit nito .
The Southern Tagalog Access Road ( STAR ) has greatly increased the convenience of travelers and visitors to reach Batangas City . ||| Lubusang nairaos ng Southern Tagalog Access Road ( STAR ) ang paglalakbay ng mga tao patungo sa lungsod ng Batangas .
Distance 3296 kms from the city proper . ||| Layo : 3296 kms mula sa bayan .
This second image was made by Mr. Ramon Barreto , a noted sculptor from Tuluca , Mexico and is now enshrined as the town ’ s patroness , together with another image of the virgin which was carved by Maximo Vicente , a prominent sculptor from Manila . ||| Ginawa sa pamamagitan ni G. Ramon Barreto ang ikalawang imahe na ito , isang tanyag na iskultor mula sa Tuluca , Mexico at nakadambana ngayon bilang patrona ng bayan , kasama ang isa pang imahe ng birhen na inukit sa pamamagitan ni Maximo Vicente , isang prominenteng iskultor mula sa Maynila .
An ideal breeding ground for tropical flora and fauna , Palawan has more than a thousand islands and islets where monkeys , squirrels , bear cats , and zebras thrive with wild tropical plants and corals . ||| Isang ideyal na breeding ground para sa tropikal na halaman at hayop , mayroon ang Palawan ng mahigit isang libong isla at maliliit na pulo kung saan namumuhay ang mga unggoy , squirrels , bear cats at zebra kasama ng mga ligaw na tropikal na halaman at gasang .
Subsequently , many of them end up squatting in many areas of the metropolis . ||| Subalit , karamihan sa kanila ang nauwi sa pag-iiskwat sa maraming lugar ng lungsod .
The climate of the province is described as having dry season from November to April and the rainy during the rest of the year . ||| Ang klima ng probinsya ay nailarawan bilang nagkakaroon ng tuyong panahon mula Nobyembre hanggang Abril at ang maulan sa panahon ng natitirang bahagi ng taon .
Iligan : ITS LAND , PEOPLE AND DEVELOPMENT ||| Iligan : ITS LAND , PEOPLE AND DEVELOPMENT
For those who want to try their luck , Subic has a host of casinos . ||| Para sa mga nais subukin ang kanilang swerte , maraming casino ang mapupuntahan sa Subic .
In celebration of a bountiful harvest of rice and corn and other agricultural products with street dances and float parade ||| Sa pagdiriwang ng masaganang ani ng bigas at mais at iba pang produktong agrikultural na may sayaw sa kalsada at float parade
Started in November 1989 by the Baguio Arts Guild , Department of Tourism and Cultural Center of the Philippines , the festival holds visual arts in photography , film , video , sculpture , art installations and ethnic creations . ||| Nagsimula noong Nobyembre 1989 sa pamamagitan ng Baguio Arts Guild , Department of Tourism at Cultural Center of the Philippines , naglulunsad ang pagdiriwang ng sining biswal sa potograpiya , film , video , iskultura , mga art installation at etnikong likha .
These are regarded as heavenly creatures after comparing them to the actual characters and figures in the bible . ||| Itinuturing ang mga ito na mga nilalang mula sa kalangitan matapos ikumpara ang mga ito sa aktwal na mga tauhan at pigura sa bibliya .
interesting activities to experience in the Philippines ||| kawili-wiling mga aktibidad sa mga makaranas sa Pilipinas
It is gathering of fun-loving Senior Citizens of Pateros in a cultural presentation i.e . Harana , Balagtasan , Pandangguhan , etc . ||| Ito ay pagtitipon ng mga Senior Citizens ng Pateros sa isang kultural na pagtatanghal gaya ng Harana , Balagtasan , Pandangguhan atbp .
MIMBALUT FALLS – a not so high and mighty falls with a drop of approximate by 90 feet high and is 18 ft. wide , but very alluring with its naturally limpid water . ||| MIMBALUT FALLS – isang hindi gaanong mataas at malaking talon na may isang pagbagsak na humigit-kumulang 90 talampakan ang taas at 18 ft. ang lapad , ngunit labis na kaakit-akit kasama ang likas na limpid na tubig nito .
It was created as an independent province on June 18,1966 by virtue of Republic Act No . 4695 , otherwise known as the Division Law of Mountain Province . ||| Ito ay nilikha bilang isang nagsasariling probinsya noong Hunyo 18,1966 sa bisa ng Republic Act No . 4695 , sa ibang pagkakaton ay kilala bilang ang Division Law of Mountain Province .
STO . NINO COLD SPRING- A terrific huge pool of cold spring water measuring 25m by 40m sprouting from the sandy bottom . ||| STO . NINO COLD SPRING- Isang napakalaking palanguyan ng malamig na spring water na sumusukat ng 25m by 40m naumuusbong mula sa mabuhangin na ilalim .
Excellent for : Resorts , Island-hopping , Photography , Reef diving , Shore diving , Drift diving , Beach ||| Magaling para sa : Resorts , Island-hopping , Photography , Reef diving , Shore diving , drift diving , Beach
Festivity includes Street Dancing Competition in Garlic -inspired costume , selection of Miss Garlic Festival , biggest Garlic contest and longest most creative twined Garlic . ||| Kasalan Kasama kalye kumpetisyon sayawan sa Bawang -inspired costume , na seleksyon ng Miss Bawang Festival , pinakamalaking Bawang paligsahan at pinakamahabang pinaka-creative twined Bawang .
Marriott Hotel Manila is set in the world class tourism complex of Resorts World Manila ||| Ang Marriott Hotel Manila ay nakatakda sa kilala sa mundo ng turismong complex ng Resorts World Manila
MIMOSA GOLF AND COUNTRY CLUB ( Clark Airbase , Angeles City ) ||| MIMOSA GOLF AND COUNTRY CLUB ( Clark Airbase , Angeles City )
Located at Mother Ignacia St. , cor . Sgt . Esguerra Avenue . ||| Matatagpuan sa Mother Ignacia St. , cor . Sgt . Esguerra Avenue .
A group of men , after feasting and doing an overnight meditation , gather around the church to await the Santo Entierro , a wooden statue of the dead Christ . ||| May pangkat ng mga tao , pagkatapos feasting at paggawa ng isang magdamag pagmumuni-muni , magtipon sa paligid ng simbahan upang maghintay sa Santo Entierro , isang gawa sa kahoy na rebulto ng patay na Kristo .
you won ’ t even need a snorkel to see the pristine reefs ||| hindi mo na kailangan ng isang snorkel upang makita ang malinis na bahura
The festival ’ s main features include the parade and competition of Tribes , Carosa Parada , Pinta Carabao , Search for Bb . Pintados de Pasi , Laro ng Lahi , Binayle sa Kalye , Drum and Lyre Competition , Food Festival . ||| Pangunahing tampok Ang pagdiriwang ay isama ang parada at kumpetisyon ng mga tribo , Carosa Parada , Pinta Carabao , Paghahanap para sa Bb . Pintados de Pasi , Laro Ng Lahi , Binayle Sa Kalye , Drum and kudyupi Kumpetisyon , Food Festival .
Make sure to bring coins when purchasing . ||| Siguraduhing magdala ng barya tuwing mamimili .
( Source : Ivan Henares : Ivan About Town Blog ) ||| ( Pinagkunan : Ivan Heneres : Ivan About Town Blog )
Also , enjoy unlimited shore-based snorkeling on nearby reefs of Danjugan Island ||| Gayundin , tangkilikin ang walang limitasyong mala-pampang snorkeling sa kalapit na bahura ng Danjugan Island
The Lake is situated at 1,200 feet above the sea level , with cool winds , clear waters and lush greenery which is an ideal area for leisure and natured based activities . ||| Matatagpuan ang Lawa sa 1,200 talampakan sa ibabaw ng antas ng dagat , na may malalamig na hangin , malinaw na tubig at mayabong na halamanan na uliran para sa kasiyahan at natured based na mga aktibidad .
It was at that time that Secretary of Interior Elpidio Quirino appointed the mayor and board members of Cebu City in his capacity as representative of Manuel Quezon . ||| Sa panahon din na ito naitalaga ang Kalihim ng Interior na si Elpidio Quirino bilang Punong lungsod at miyembro ng dekana ng Lungsod ng Cebu bilang kinatawan ni Manuel Quezon .
The observance peaks on the 31st of May with a colorful procession during which the cross is mounted on a gaily decorated float , together with other floats swathed with lights , silken fabrics and freshly cut blooms to honor the various Marian images . ||| Ang pagtalima peak sa Mayo 31 na may makulay na hanay ng mga sasakyang marahan ang lakad habang ang krus ay naka-mount sa isang tuwang-tuwa Pinalamutian ng float , kasama ng iba pang mga kamay swathed may mga ilaw , makinis na tela at sariwang-cut blooms upang igalang ang ibat ibang Marian imahe .
Major Industries : Agriculture based industries remain to be the source of income of many . ||| Mga Pangunahing Industriya : Nananatili na pinagkukunan ng kita ng marami ang mga industriyang nakabatay sa agrikultura .
Among the animals endemic only to the Philippines include binturong , porcupine , butaan lizard , python , macaque and others . ||| Kabilang sa mga hayop na endemiko sa Pilipinas ay ang binturong , porcupine , butaan lizard , python , macaque atbp .
Though obscure , the origin of the name `` Misamis '' is believed to have been derived from the Subano word `` Kuyamis '' which is a variety of coconut . ||| Kahit malabo , ang pinagmaulan ng pangalang `` Misamis '' ay pinaniniwalaang hinango mula sa salitang Subano na `` Kuyamis '' na isang uri ng niyog .
It has eight lanes and setting the pins are computer-aided . ||| Mayroon itong walong lane at computer-aided ang pag-aayos ng mga pin .
and gift items made of shell , wood and stone . ||| at mga item regalo na gawa sa shell , kahoy at bato .
Huge sea fans , basket sponges , hard and soft corals and feather stars abound in this area as well as stringrays , snappers , groupers , and colorful small fishes . ||| Nananagana sa lugar na ito ang napakalalaking mga sea fan , basket sponge , hard at soft coral at feather star gayundin ang mga stingray , snapper , grouper , at makukulay na maliliit na isda .
December20 , 1827 - The movement for separation of Navotas which was then a part of Malabon ( Tambobong ) . ||| Disyembre 20 , 1827 - ang kilusan para sa paghihiwalay ng Navotas na dating bahagi ng Malabon ( Tambobong ) .
